Target,Race,Gender,Age,NumberofRaters,Female_prop,Male_prop,Asian_prop,Black_prop,Latino_prop,Multi_prop,Other_prop,White_prop,Afraid,Angry,Attractive,Babyface,Disgusted,Dominant,Feminine,Happy,Masculine,Prototypic,Sad,Suitability,Surprised,Threatening,Trustworthy,Unusual,Luminance_median,Nose_Width,Nose_Length,Lip_Thickness,Face_Length,R_Eye_H,L_Eye_H,Avg_Eye_Height,R_Eye_W,L_Eye_W,Avg_Eye_Width,Face_Width_Cheeks,Face_Width_Mouth,Forehead,Pupil_Top_R,Pupil_Top_L,Asymmetry_pupil_top,Pupil_Lip_R,Pupil_Lip_L,Asymmetry_pupil_lip,BottomLip_Chin,Midcheek_Chin_R,Midcheek_Chin_L,Cheeks_avg,Midbrow_Hairline_R,Midbrow_Hairline_L,Faceshape,Heartshapeness,Noseshape,LipFullness,EyeShape,EyeSize,UpperHeadLength,MidfaceLength,ChinLength,ForeheadHeight,CheekboneHeight,CheekboneProminence,FaceRoundness,fWHR
WM-203,W,M,29.25,24,0,1,0,0,0,0,0,1,1.416666667,2.333333333,3.5,2.347826087,1.916666667,3.25,1.333333333,2.125,4.869565217,4.389830508,2.375,.,1.416666667,2.5,3.541666667,1.541666667,150,224.5,255.5,85,1206,62,55.5,58.75,159,155.5,157.25,631.5,497,457,477,486,9,396,395.5,0.5,269,484,461.5,472.75,420,422,0.523631841,1.270623742,0.878669276,0.070480929,0.373608903,0.04871476,0.37893864,0.328150912,0.22305141,0.349087894,0.391998342,134.5,0.412106136,1.873837419
WM-204,W,M,35.13333333,30,0,1,0,0,0,0,0,1,1.433333333,1.933333333,3.2,1.9,1.586206897,3.5,1.482758621,2.1,5.366666667,4.4375,1.689655172,.,1.266666667,2.466666667,3.266666667,1.7,155.5,214.5,278,81.5,1166.5,60,59.5,59.75,159,158,158.5,638.5,517.5,464.5,472.5,455.5,17,375.5,395,19.5,238.5,432,424.5,428.25,406.5,393.5,0.547363909,1.233816425,0.771582734,0.069867124,0.376971609,0.051221603,0.398199743,0.330261466,0.20445778,0.342906129,0.367123875,121,0.443634805,1.839174641
WM-205,W,M,29.36,25,0,1,0,0,0,0,0,1,1.84,3.041666667,3.8,2.32,2.2,3.52,1.541666667,1.6,5,4.428571429,1.96,.,1.44,2.6,3.04,1.92,160.5,232,276.5,106,1276.5,60.5,56.5,58.5,167.5,165,166.25,579.5,489,487,499.5,494,5.5,418.5,415,3.5,270,510.5,498.5,504.5,442.5,437.5,0.453975715,1.185071575,0.839059675,0.083039561,0.351879699,0.045828437,0.381511947,0.326478653,0.211515864,0.344692519,0.395221308,90.5,0.383078731,1.832016379
WM-206,W,M,23.32258065,31,0,1,0,0,0,0,0,1,1.903225806,1.870967742,1.806451613,3.387096774,2,2.096774194,2.258064516,2.677419355,2.935483871,3.839285714,2.032258065,.,1.774193548,2,3.258064516,3.709677419,168,187,309,125,1260.5,60.5,59.5,60,160,168,164,657.5,497,492.5,510.5,510.5,0,416.5,405.5,11,210.5,475,478,476.5,421,429,0.521618405,1.322937626,0.605177994,0.099166997,0.365853659,0.047600159,0.390717969,0.326061087,0.166997223,0.337167791,0.378024593,160.5,0.394287981,1.798896769
WM-207,W,M,26.58333333,24,0,1,0,0,0.083333333,0.041666667,0.041666667,0.833333333,1.47826087,1.625,4.125,1.958333333,1.434782609,3.625,1.333333333,3.086956522,5.208333333,2.52,1.458333333,.,1.416666667,2,3.333333333,2.458333333,147,234,272.5,99,1204,49,55,52,166,160,163,646,511.5,473.5,460,475,15,406.5,404.5,2,232.5,466.5,477.5,472,375,389.5,0.53654485,1.262952102,0.858715596,0.082225914,0.319018405,0.043189369,0.393272425,0.33679402,0.193106312,0.317483389,0.392026578,134.5,0.424833887,1.801115882
WM-208,W,M,26.13793103,29,0,1,0,0,0.034482759,0,0,0.965517241,1.928571429,1.678571429,2.655172414,3.724137931,1.827586207,2.178571429,2.034482759,3.24137931,3.310344828,3.732142857,2,.,1.965517241,1.655172414,3.586206897,1.655172414,168.5,234,271.5,91.5,1048,54,58.5,56.25,159,149.5,154.25,633,585,385,392.5,387,5.5,359.5,351,8.5,216.5,420.5,419.5,420,326.5,311.5,0.604007634,1.082051282,0.861878453,0.08730916,0.364667747,0.053673664,0.367366412,0.338979008,0.206583969,0.304389313,0.400763359,48,0.558206107,2.030800127
WM-209,W,M,20.39285714,28,0,1,0,0,0,0.035714286,0,0.964285714,2.222222222,1.571428571,3.535714286,3.607142857,1.821428571,1.821428571,2.142857143,2.357142857,3.607142857,3.98,2.269230769,.,1.892857143,1.821428571,3.535714286,1.714285714,173,237,278,124.5,1155,66.5,67.5,67,171.5,164,167.75,641,531.5,442.5,442,435,7,361.5,363.5,2,224.5,449.5,450,449.75,369,370.5,0.554978355,1.206020696,0.852517986,0.107792208,0.399403875,0.058008658,0.383116883,0.313852814,0.194372294,0.32012987,0.389393939,109.5,0.46017316,1.921397239
WM-210,W,M,21.5,28,0,1,0,0,0,0,0,1,2.214285714,2.407407407,2.964285714,3.178571429,1.821428571,2,1.678571429,2.035714286,3.481481481,3.823529412,2.785714286,.,1.75,1.714285714,3.321428571,2.071428571,161,206,252,100.5,1019,48.5,52,50.25,147.5,150.5,149,653,540.5,324.5,338.5,340,1.5,365,370,5,202.5,424,428,426,289,294,0.640824338,1.208140611,0.817460317,0.098626104,0.337248322,0.049313052,0.31844946,0.360647694,0.198724239,0.286064769,0.418056919,112.5,0.530421982,1.982827513
WM-211,W,M,27.79310345,29,0.034482759,0.965517241,0,0,0.034482759,0,0,0.965517241,1.785714286,1.535714286,3.464285714,2.068965517,1.464285714,2.689655172,1.75862069,1.965517241,4.607142857,3.807692308,1.620689655,.,1.586206897,1.896551724,3.172413793,3.344827586,167,210.5,272.5,133.5,1239,70,69,69.5,177,177.5,177.25,668,499,484.5,481.5,485,3.5,388,390,2,224.5,464,462.5,463.25,381.5,394,0.539144471,1.338677355,0.772477064,0.107748184,0.392101551,0.056093624,0.391041162,0.313962873,0.181194512,0.312953995,0.373890234,169,0.402744149,1.815206204
WM-212,W,M,30.11111111,27,0,1,0,0,0,0,0,1,1.962962963,3.333333333,3.703703704,2.296296296,2.884615385,4.111111111,1.814814815,1.925925926,4.962962963,3.956521739,2.444444444,.,1.576923077,3.333333333,3.481481481,2.518518519,158.5,240.5,250.5,96,1201.5,37.5,38.5,38,161.5,158.5,160,637,523,420,531,527.5,3.5,389,395,6,240,453,461,457,463.5,481,0.53017062,1.217973231,0.96007984,0.079900125,0.2375,0.031627133,0.349563046,0.326258843,0.199750312,0.393050354,0.380357886,114,0.435289222,1.918448303
WM-213,W,M,26.36,25,0,1,0,0,0,0,0,1,1.76,1.96,3.708333333,3,1.56,3,1.92,3.826086957,4.16,4.127272727,1.84,.,1.68,1.96,3.56,2.32,165.5,228,237.5,125,1183,54,51,52.5,156.5,156,156.25,643.5,526.5,443,455,459.5,4.5,371.5,367,4.5,248,472.5,460.5,466.5,360,371,0.543956044,1.222222222,0.96,0.105663567,0.336,0.044378698,0.374471682,0.312130178,0.209636517,0.30896027,0.394336433,117,0.445054945,1.911138162
WM-214,W,M,25.12,25,0.04,0.96,0,0,0,0,0,1,1.8,1.68,3.12,3.6,1.72,2.48,2.25,3.4,3.666666667,4.132075472,1.88,.,2.04,1.68,3.72,2.24,169,213,261.5,98,1150.5,56.5,57.5,57,166,166,166,615,468,419.5,415,419,4,419.5,412,7.5,221,478,481,479.5,335.5,332,0.534550196,1.314102564,0.814531549,0.085180356,0.343373494,0.049543677,0.364624076,0.361364624,0.192090395,0.290091265,0.416775315,147,0.406779661,1.684524877
WM-215,W,M,29,28,0,1,0,0,0,0,0,1,1.964285714,2.071428571,1.892857143,3,2.071428571,2.071428571,1.785714286,1.814814815,4.185185185,3.431818182,3.857142857,.,1.928571429,2,3.107142857,2.428571429,159,223,274.5,107,1190.5,53.5,56.5,55,159.5,168,163.75,657.5,525,448.5,454.5,487,32.5,425.5,423.5,2,201,427.5,424,425.75,384.5,397.5,0.552288954,1.252380952,0.812386157,0.089878202,0.335877863,0.046199076,0.376732465,0.356572869,0.168836623,0.328433431,0.357622848,132.5,0.44099118,1.670252534
WM-216,W,M,30.88461538,26,0,1,0.038461538,0,0,0,0,0.961538462,2.653846154,2.115384615,2.653846154,2.961538462,2.307692308,2.076923077,2,1.615384615,3.615384615,3.840909091,3,.,2.038461538,2.076923077,3.192307692,2.192307692,161,218.5,265.5,130,1250,50.5,52.5,51.5,152.5,152.5,152.5,654.5,537,504.5,527.5,520,7.5,396,392.5,3.5,243.5,474.5,488.5,481.5,456.5,454,0.5236,1.218808194,0.822975518,0.104,0.337704918,0.0412,0.4036,0.3154,0.1948,0.3642,0.3852,117.5,0.4296,1.842272015
WM-217,W,M,18.73076923,26,0,1,0.076923077,0,0,0.153846154,0,0.769230769,2.5,3.461538462,3.076923077,4.230769231,2.269230769,2.807692308,2.769230769,1.846153846,3.461538462,2.8125,2.538461538,.,2.153846154,2.846153846,3.115384615,2.961538462,164.5,211,291.5,96.5,1102.5,40.5,48.5,44.5,157.5,154.5,156,632,478,427,423.5,426,2.5,410.5,410,0.5,175,412,433.5,422.75,328.5,325,0.57324263,1.322175732,0.723842196,0.087528345,0.28525641,0.040362812,0.387301587,0.372108844,0.158730159,0.296371882,0.383446712,154,0.433560091,1.72619441
WM-218,W,M,25.82142857,28,0,1,0,0,0.035714286,0.071428571,0.071428571,0.821428571,1.535714286,2.071428571,2.857142857,1.857142857,1.571428571,2.5,1.357142857,1.888888889,4.392857143,2.595744681,2.071428571,.,1.464285714,1.777777778,3.107142857,1.892857143,152.5,227.5,277.5,76.5,1113.5,60.5,58.5,59.5,152.5,151,151.75,572.5,438.5,399,424.5,420,4.5,371.5,384.5,13,225,431,445,438,297.5,319.5,0.514144589,1.305587229,0.81981982,0.06870229,0.392092257,0.053435115,0.358329591,0.339470139,0.202065559,0.277054333,0.393354288,134,0.393803323,1.588524629
WM-219,W,M,22.16666667,24,0,1,0,0,0,0,0,1,1.708333333,2,2.958333333,2.347826087,1.458333333,2.833333333,1.791666667,1.75,4.583333333,4.096153846,3.166666667,.,1.708333333,1.75,3.25,1.625,173,232.5,300,73.5,1086,62.5,60,61.25,163,163.5,163.25,652,506,364,349.5,378,28.5,419,407.5,11.5,235,439.5,432,435.75,243.5,287,0.600368324,1.288537549,0.775,0.067679558,0.375191424,0.056399632,0.335174954,0.380524862,0.216390424,0.244244936,0.401243094,146,0.465930018,1.781071792
WM-220,W,M,37.22222222,26,0,1,0,0,0,0,0,1,1.925925926,3.740740741,2.518518519,1.851851852,2.444444444,4.615384615,1.407407407,2.307692308,5.074074074,3.791666667,2,.,1.851851852,4.384615385,2.481481481,3.407407407,163.5,212.5,239.5,94.5,1138,46,43.5,44.75,146,141.5,143.75,606.5,476,430.5,429,428.5,0.5,388,389,1,226.5,441.5,443.5,442.5,378,391.5,0.532952548,1.274159664,0.887265136,0.083040422,0.311304348,0.039323374,0.378295255,0.341388401,0.199033392,0.338093146,0.38884007,130.5,0.41827768,1.802374163
WM-221,W,M,41.07407407,27,0,1,0,0,0,0,0,1,1.592592593,3.148148148,3.153846154,1.703703704,2.296296296,4.259259259,1.37037037,1.888888889,4.925925926,4.390243902,2.538461538,.,1.518518519,2.518518519,3.555555556,1.925925926,167.5,213.5,253.5,78.5,1116,42,42,42,152.5,151,151.75,648,500.5,372,452,433.5,18.5,370.5,369,1.5,228.5,430.5,436.5,433.5,408,378,0.580645161,1.294705295,0.842209073,0.070340502,0.276771005,0.037634409,0.333333333,0.331317204,0.204749104,0.352150538,0.38844086,147.5,0.448476703,1.996368562
WM-222,W,M,33.03448276,29,0,1,0,0,0,0,0,1,3,2.75,2.344827586,2.206896552,2.517241379,2.571428571,2.137931034,1.655172414,4.071428571,3.454545455,2.793103448,.,2,2.586206897,2.75862069,2.724137931,174,226,277.5,55,1148,64.5,70.5,67.5,165.5,171.5,168.5,647.5,501.5,423,449.5,449,0.5,393.5,397,3.5,268,457,459.5,458.25,361.5,358,0.56402439,1.29112662,0.814414414,0.047909408,0.400593472,0.058797909,0.368466899,0.344294425,0.233449477,0.31337108,0.399172474,146,0.43684669,1.775109235
WM-223,W,M,42.76,25,0,1,0,0,0.08,0.08,0,0.84,1.583333333,2.88,3.08,1.12,2.12,4.36,1,1.96,5.48,3.170212766,2.541666667,.,1.36,3.083333333,3,2.04,156,271.5,274,107,1242,52.5,53,52.75,161,152,156.5,649,512,498.5,487,508,21,418,415,3,233,474,475.5,474.75,427,440,0.522544283,1.267578125,0.990875912,0.086151369,0.337060703,0.04247182,0.40136876,0.335346216,0.187600644,0.349033816,0.382246377,137,0.412238325,1.786760858
WM-224,W,M,26.28571429,28,0.035714286,0.964285714,0,0,0,0,0,1,2.222222222,3.142857143,2.464285714,1.785714286,2.178571429,4.178571429,1.892857143,1.571428571,4.75,4.107142857,2.142857143,.,1.535714286,3.642857143,2.821428571,4.285714286,176,194.5,260.5,107,1131.5,65,59.5,62.25,153.5,155.5,154.5,536,503,438.5,431.5,438,6.5,382.5,382.5,0,199,426,438.5,432.25,374.5,369.5,0.473707468,1.065606362,0.746641075,0.094564737,0.402912621,0.055015466,0.387538665,0.33804684,0.175872735,0.328767123,0.382015024,33,0.444542643,1.864802957
WM-225,W,M,36.82142857,28,0,1,0,0,0,0,0,1,1.5,1.925925926,3.035714286,1.892857143,1.407407407,3.107142857,1.357142857,2.678571429,4.607142857,4.384615385,1.857142857,.,1.392857143,2,3.703703704,2.035714286,165,199.5,287.5,88.5,1166,51.5,51.5,51.5,164,156,160,627.5,473,449.5,456,457.5,1.5,412.5,411.5,1,221,455,454.5,454.75,373,394.5,0.538164666,1.326638478,0.693913043,0.075900515,0.321875,0.044168096,0.385506003,0.353344768,0.189536878,0.329116638,0.390008576,154.5,0.405660377,1.787412889
WM-227,W,M,25.82608696,23,0,1,0,0,0.130434783,0.086956522,0.086956522,0.695652174,1.772727273,2.545454545,2.434782609,2,1.954545455,3.608695652,1.739130435,1.826086957,4.739130435,1.810810811,2.52173913,.,1.608695652,2.347826087,3.086956522,1.913043478,172.5,217,226.5,84.5,1028,58.5,54,56.25,164,165.5,164.75,618,476.5,354.5,347,357,10,337,328,9,245,441,432,436.5,237.5,266,0.601167315,1.296956978,0.958057395,0.082198444,0.341426404,0.054717899,0.344844358,0.32344358,0.238326848,0.244892996,0.424610895,141.5,0.463521401,2.007886793
WM-228,W,M,31.07407407,27,0.037037037,0.962962963,0,0,0.222222222,0.148148148,0.222222222,0.407407407,1.769230769,2.555555556,1.888888889,2.346153846,2.259259259,3.148148148,1.814814815,2.115384615,4.423076923,1.636363636,2.518518519,.,1.62962963,2.576923077,3,3.592592593,171,215,219,97.5,983,46.5,50,48.25,167.5,165,166.25,669.5,572,348,368,355,13,325,334.5,9.5,203.5,386.5,389,387.75,281.5,277.5,0.681078332,1.170454545,0.98173516,0.099186165,0.290225564,0.049084435,0.354018311,0.335452696,0.207019329,0.284333672,0.394455748,97.5,0.581892167,2.088619714
WM-229,W,M,24.69565217,24,0,1,0,0,0,0,0,1,1.791666667,2.695652174,2.791666667,2.083333333,1.875,2.625,1.25,1.913043478,4.125,4,2.166666667,.,1.416666667,2.291666667,2.958333333,1.875,171.5,217.5,269,123.5,1232.5,62,57,59.5,173,168,170.5,670,527.5,450,465,460,5,392,396,4,264,483,483,483,373.5,363.5,0.543610548,1.27014218,0.808550186,0.10020284,0.348973607,0.048275862,0.365111562,0.319675456,0.214198783,0.298985801,0.39188641,142.5,0.427991886,1.813865546
WM-230,W,M,21.60714286,28,0,1,0,0,0,0,0,1,1.814814815,1.785714286,3.142857143,3.964285714,2,2.678571429,1.851851852,3.214285714,3.821428571,4.272727273,1.928571429,.,1.5,2.035714286,3.392857143,2.035714286,173,229.5,275.5,65,1189.5,59,56,57.5,161.5,156,158.75,640.5,506,493,495.5,504.5,9,390.5,368.5,22,236.5,456.5,438,447.25,388,391,0.538461538,1.265810277,0.833030853,0.054644809,0.362204724,0.048339639,0.414459857,0.319041614,0.198823035,0.327448508,0.375998319,134.5,0.425388819,1.755073473
WM-231,W,M,20.5862069,29,0,1,0.034482759,0,0.275862069,0.137931034,0,0.551724138,2,2.172413793,3.642857143,4.068965517,1.655172414,2.607142857,1.862068966,2.310344828,4.24137931,2.235294118,2.586206897,.,1.482758621,2.137931034,3.275862069,1.896551724,177,229.5,249.5,118,1166,55.5,55.5,55.5,159.5,158,158.75,651,497,452.5,461,478.5,17.5,369.5,367.5,2,224.5,439.5,441,440.25,347,362,0.558319039,1.309859155,0.919839679,0.101200686,0.349606299,0.047598628,0.388078902,0.316037736,0.192538593,0.304030875,0.377572899,154,0.426243568,1.872099125
WM-232,W,M,23.2962963,27,0,1,0,0,0,0,0,1,2.666666667,3.538461538,2.592592593,2.703703704,2.925925926,2.592592593,1.740740741,1.888888889,4.37037037,3.625,3.407407407,.,1.851851852,3.037037037,2.777777778,2.703703704,175,220.5,255,128,1184,59,61,60,165.5,166,165.75,655,485,425.5,443.5,435.5,8,399,401,2,221,478.5,474,476.25,352,353.5,0.553209459,1.350515464,0.864705882,0.108108108,0.36199095,0.050675676,0.359375,0.337837838,0.186655405,0.297930743,0.402238176,170,0.409628378,1.784698276
WM-233,W,M,33.33333333,24,0.041666667,0.958333333,0.083333333,0,0.208333333,0.208333333,0.291666667,0.208333333,2.208333333,2.391304348,2.125,2,2.375,3.333333333,1.833333333,2.375,4.541666667,1.571428571,2.291666667,.,1.916666667,2.5,3,2.916666667,161.5,214,260,105.5,1205,60,65.5,62.75,164,173,168.5,637,513.5,488,501.5,485.5,16,366.5,366.5,0,234,430,435,432.5,397.5,390.5,0.528630705,1.240506329,0.823076923,0.087551867,0.372403561,0.052074689,0.404979253,0.304149378,0.194190871,0.326970954,0.358921162,123.5,0.426141079,1.78953986
WM-234,W,M,23.31034483,29,0,1,0,0,0,0,0,1,1.862068966,2.862068966,2.551724138,2.724137931,2,3.107142857,1.586206897,2.137931034,4.517241379,4.26,2.172413793,.,1.310344828,2.517241379,2.862068966,1.896551724,172,206.5,239,45,1086.5,39,41,40,143.5,146.5,145,655,527.5,406.5,402,411,9,382.5,377.5,5,265.5,426.5,439.5,433,317,326.5,0.602853198,1.241706161,0.864016736,0.041417395,0.275862069,0.036815462,0.374137138,0.349746894,0.244362632,0.296134376,0.398527382,127.5,0.485503912,1.875302131
WM-235,W,M,20.75,28,0.035714286,0.964285714,0,0,0,0,0,1,1.428571429,3,3.357142857,2.464285714,2.037037037,3.074074074,1.571428571,1.678571429,4.321428571,4.25,2.074074074,.,1.357142857,3,2.571428571,1.678571429,176.5,214.5,248,114,1108,43,46.5,44.75,165,163.5,164.25,639.5,506,411.5,417.5,412,5.5,385,378,7,205.5,433.5,432.5,433,348.5,330,0.577166065,1.263833992,0.864919355,0.102888087,0.272450533,0.040388087,0.371389892,0.344314079,0.185469314,0.30618231,0.390794224,133.5,0.4566787,1.897557339
WM-236,W,M,20.73076923,26,0,1,0,0,0,0,0.038461538,0.961538462,1.692307692,1.5,2.038461538,3.807692308,1.307692308,1.56,2.769230769,1.923076923,2.84,3.169811321,2.923076923,.,1.230769231,1.538461538,3,2.769230769,173.5,218.5,237.5,130,1059,58,54.5,56.25,175,176,175.5,650,512,370.5,375,369,6,365,356.5,8.5,203.5,433.5,437,435.25,284.5,280.5,0.613786591,1.26953125,0.92,0.122757318,0.320512821,0.053116147,0.349858357,0.340651558,0.192162417,0.266761095,0.411000944,138,0.483474976,1.938085106
WM-237,W,M,29,29,0,1,0,0,0.034482759,0,0,0.965517241,1.965517241,2.551724138,2.517241379,2.068965517,2.172413793,2.724137931,1.678571429,1.793103448,4.285714286,3.79245283,2.551724138,.,1.642857143,2.413793103,3,2.413793103,174,205.5,280.5,83.5,1085.5,58.5,55,56.75,172,170.5,171.25,619,500.5,359.5,386,386.5,0.5,419,415.5,3.5,216.5,440,449,444.5,295.5,283,0.570244127,1.236763237,0.732620321,0.076923077,0.331386861,0.052280055,0.331183786,0.384385076,0.199447259,0.266467066,0.409488715,118.5,0.461077844,1.67755843
WM-238,W,M,24.81818182,22,0,1,0,0,0,0,0,1,1.666666667,2.363636364,3.272727273,2.181818182,2.136363636,3.318181818,1.5,2.409090909,4.590909091,3.711538462,1.772727273,.,1.428571429,2.909090909,3,2.136363636,172,216,252.5,116,1224,48.5,44,46.25,169.5,167.5,168.5,622.5,497.5,487.5,490.5,496.5,6,384.5,386.5,2,238,459,470,464.5,394,417,0.508578431,1.251256281,0.855445545,0.094771242,0.274480712,0.037785948,0.398284314,0.31495098,0.194444444,0.33129085,0.379493464,125,0.406454248,1.815625284
WM-239,W,M,18.03571429,28,0.035714286,0.964285714,0,0,0,0.035714286,0.035714286,0.928571429,2.321428571,2,2.964285714,4.285714286,2.214285714,2.178571429,2.071428571,2.321428571,3.785714286,3.777777778,2.392857143,.,1.892857143,2.107142857,3.285714286,1.964285714,167,235,233.5,128,1132.5,43.5,41.5,42.5,163.5,160,161.75,634,512.5,432,438.5,444.5,6,343.5,352,8.5,221,444,447.5,445.75,321.5,372,0.5598234,1.237073171,1.006423983,0.113024283,0.262751159,0.037527594,0.381456954,0.307064018,0.195143488,0.306181015,0.393598234,121.5,0.452538631,1.979661079
WM-240,W,M,34.38461538,26,0,1,0,0,0,0,0,1,3.384615385,2.2,3.346153846,2.192307692,2.038461538,2.730769231,1.92,1.76,4.5,3.489361702,4.153846154,.,1.730769231,2.230769231,3.5,2.653846154,177,204.5,248,117.5,1161,61.5,62.5,62,170,165.5,167.75,646.5,547.5,407.5,399,417,18,375.5,379.5,4,243,473.5,480.5,477,288,329.5,0.556847545,1.180821918,0.824596774,0.101205857,0.369597615,0.053402239,0.350990525,0.325150732,0.209302326,0.265934539,0.410852713,99,0.471576227,1.77995285
WM-241,W,M,34.25925926,27,0,1,0,0,0,0,0,1,2,3.461538462,3,1.888888889,2.037037037,4.037037037,2,2.259259259,4.703703704,4.042553191,2.259259259,.,1.576923077,3,3.111111111,2.925925926,169,198,266.5,107.5,1242,53.5,54,53.75,171.5,170.5,171,636,463.5,529,521.5,525,3.5,400.5,404.5,4,204.5,462,468.5,465.25,481,471.5,0.512077295,1.372168285,0.742964353,0.086553945,0.314327485,0.043276973,0.425925926,0.324074074,0.164653784,0.383454106,0.374597424,172.5,0.373188406,1.867939378
WM-242,W,M,23.06896552,29,0,1,0,0,0.034482759,0.103448276,0,0.862068966,1.75862069,2.571428571,4.034482759,2.310344828,2.724137931,2.827586207,1.75862069,1.724137931,4.214285714,3.254901961,2.24137931,.,1.344827586,2.142857143,3.137931034,2.310344828,171.5,254,257,128,1205,48,51,49.5,173.5,171,172.25,640.5,538,447,447.5,454,6.5,378,384,6,241,476,474,475,352,367.5,0.53153527,1.190520446,0.988326848,0.106224066,0.287373004,0.041078838,0.370954357,0.316182573,0.2,0.298547718,0.394190871,102.5,0.446473029,1.811614138
WM-243,W,M,31.44,24,0,1,0,0,0.166666667,0.041666667,0.041666667,0.75,1.88,3.2,3.16,1.84,2.375,3.88,1.76,1.76,4.652173913,2.409836066,2.2,.,1.6,3.56,2.56,3.36,151.5,222.5,268,93.5,1149,59.5,60.5,60,168,169.5,168.75,627,495.5,447,463.5,467,3.5,371,367,4,245,443.5,450.5,447,376.5,372.5,0.545691906,1.265388496,0.830223881,0.081375109,0.355555556,0.052219321,0.389033943,0.321148825,0.213228895,0.325935596,0.389033943,131.5,0.43124456,1.962025316
WM-244,W,M,30.51851852,27,0,1,0,0,0,0,0,1,1.538461538,2.037037037,3.037037037,1.851851852,1.68,3.481481481,1.692307692,2.814814815,5.111111111,3.385964912,1.777777778,.,1.777777778,2.37037037,2.888888889,2.37037037,165.5,284,246.5,123.5,1215.5,32,38.5,35.25,156,161,158.5,641.5,549,416.5,488.5,486,2.5,380,378.5,1.5,245,463,471.5,467.25,402,392.5,0.527766351,1.16848816,1.152129817,0.101604278,0.222397476,0.029000411,0.342657343,0.312011518,0.201563143,0.326820239,0.384409708,92.5,0.451665981,1.905159712
WM-245,W,M,26.27586207,29,0,1,0,0,0,0,0,1,2.586206897,2.931034483,3.357142857,2.142857143,2.714285714,2.862068966,1.344827586,1.448275862,4.620689655,3.955555556,3.413793103,.,1.379310345,2.75862069,2.827586207,1.931034483,165.5,218,257.5,79.5,1135,51.5,48.5,50,162.5,158.5,160.5,626.5,496.5,436,447,461.5,14.5,388,382.5,5.5,226,433.5,441,437.25,354,379.5,0.551982379,1.26183283,0.846601942,0.070044053,0.31152648,0.044052863,0.384140969,0.339427313,0.199118943,0.323127753,0.385242291,130,0.437444934,1.891990118
WM-247,W,M,25.5,26,0,1,0,0,0,0,0.038461538,0.961538462,2.04,2.269230769,2.72,2.461538462,2.038461538,2.615384615,1.769230769,2.576923077,3.923076923,2.764705882,2.458333333,.,1.769230769,2.076923077,3.230769231,2.153846154,169,209,265,94.5,1159,63,69.5,66.25,177,170,173.5,648,493,450,455,459.5,4.5,359,367,8,241,442.5,447,444.75,347.5,353,0.559102675,1.314401623,0.788679245,0.081535807,0.38184438,0.057161346,0.388265746,0.313201035,0.207937877,0.302200173,0.383735979,155,0.425366695,1.869844082
